Date;Company;Adress;Province;Fuel;Prize
08.01.2022;BP; Cieszyńska 17, Mikołów;śląskie;LPG;3,16
08.01.2022;BP; Kopernika 38, Białystok;podlaskie;LPG;3,05
08.01.2022;BP; Włostowicka 70, Puławy;lubelskie;LPG;3,09
08.01.2022;Circle K (Statoil); Wielicka 183, Kraków;małopolskie;ON;5,79
09.01.2022;PKN ORLEN; Ludwika Zamenhofa 140, Poznań;wielkopolskie;95;5,69
09.01.2022;PKN ORLEN; Krakowska 4, Wieliczka;małopolskie;95;5,71
09.01.2022;PKN ORLEN; Erazma Jerzmanowskiego 39, Kraków;małopolskie;95;5,75
09.01.2022;PKN ORLEN; Przybyszewskiego 327, Łódź;łódzkie;95;5,68
09.01.2022;PKN ORLEN; Księdza Piotra Ściegiennego 125C, Kielce;świętokrzyskie;ON;5,85
09.01.2022;PKN ORLEN; Pelplińska 7, Bydgoszcz;kujawsko-pomorskie;ON;5,79
09.01.2022;PKN ORLEN; Bałtycka 6, Olsztyn;warmińsko-mazurskie;ON;5,79
09.01.2022;PKN ORLEN; Oławska 194, Jelcz-Laskowice;dolnośląskie;ON;5,79
09.01.2022;PKN ORLEN; 121, Szalejów Dolny;dolnośląskie;ON;5,78
09.01.2022;PKN ORLEN; Brzeska 1, Siedlce;mazowieckie;ON+;5,89
09.01.2022;PKN ORLEN; Warszawska 42, Różan;mazowieckie;LPG;3,05
09.01.2022;PKN ORLEN; Rybitwy 114, Rybitwy;kujawsko-pomorskie;LPG;3,39
09.01.2022;PKN ORLEN; Zakopiańska 58, Kraków;małopolskie;LPG;3,03
09.01.2022;Shell; Rokicińska 192, Łódź;łódzkie;98;6,19
09.01.2022;Shell; Gen. Jarosława Dąbrowskiego 133, Łódź;łódzkie;98;6,15
09.01.2022;Shell; Limanowskiego 181/185, Łódź;łódzkie;100;6,59
09.01.2022;Shell; Szkubacza 1, Zabrze;śląskie;100;5,50
09.01.2022;Shell; Rokicińska 192, Łódź;łódzkie;100;6,59
09.01.2022;Shell; Gen. Jarosława Dąbrowskiego 133, Łódź;łódzkie;100;6,55
09.01.2022;BP; Rzgowska 252, Łódź;łódzkie;95;5,81
09.01.2022;BP; Fordońska 48/50, Bydgoszcz;kujawsko-pomorskie;95;5,77
09.01.2022;BP; Wojska Polskiego 119, Bełchatów;łódzkie;95;5,63
09.01.2022;BP; Bardzka 26, Wrocław;dolnośląskie;95;5,74
09.01.2022;BP; Jabłoniowa 51, Gdańsk;pomorskie;95;5,75
09.01.2022;BP; Aleja Górnośląska 55, Katowice;śląskie;ON;5,79
09.01.2022;BP; Mławska 9, Ciechanów;mazowieckie;LPG;3,09
09.01.2022;BP; Partyzantów 102, Bielsko-Biała;śląskie;LPG;3,15
09.01.2022;BP; Aleja Legionów 155, Łomża;podlaskie;LPG;3,07
09.01.2022;BP; Poznańska 100, Inowrocław;kujawsko-pomorskie;LPG;3,06
09.01.2022;Circle K (Statoil); Hutnicza 27, Bytom;śląskie;LPG;2,99
09.01.2022;Circle K (Statoil); Szosa Lubelska 36, Otwock;mazowieckie;LPG;3,09
09.01.2022;Circle K (Statoil); Szosa Lubelska 36, Otwock;mazowieckie;95;5,79
09.01.2022;Circle K (Statoil); Szosa Lubelska 36, Otwock;mazowieckie;ON;5,84
09.01.2022;Circle K (Statoil); Szosa Lubelska 36, Otwock;mazowieckie;98;6,29
09.01.2022;Circle K (Statoil); Pstrowskiego 10, Olsztyn;warmińsko-mazurskie;ON+;6,21
09.01.2022;Circle K (Statoil); Szosa Lubelska 36, Otwock;mazowieckie;ON+;6,27
10.01.2022;PKN ORLEN; Piątkowska 68, Poznań;wielkopolskie;95;5,75
10.01.2022;PKN ORLEN; Świdnicka 60, Świebodzice;dolnośląskie;95;5,75
10.01.2022;PKN ORLEN; Asfaltowa 3, Ruda Śląska;śląskie;95;5,73
10.01.2022;PKN ORLEN; Warszawska 231, Poznań;wielkopolskie;95;5,66
10.01.2022;PKN ORLEN; Pilotów 4B, Kraków;małopolskie;98;6,22
10.01.2022;PKN ORLEN; Spokojna 22, Tarnów;małopolskie;98;6,01
10.01.2022;PKN ORLEN; Lazurowa 40, Warszawa;mazowieckie;ON;5,46
10.01.2022;PKN ORLEN; Kazimierza Wielkiego 121, Kraków;małopolskie;ON;5,79
10.01.2022;PKN ORLEN; Dąbrowskiego 74, Rumia;pomorskie;ON;5,69
10.01.2022;PKN ORLEN; Sępoleńska 17, Kamień Krajeński;kujawsko-pomorskie;ON;5,77
10.01.2022;PKN ORLEN; Henryka Sienkiewicza 106, Sępólno Krajeńskie;kujawsko-pomorskie;ON;5,79
10.01.2022;PKN ORLEN; Al. Roździeńskiego 194, Katowice;śląskie;ON+;5,95
10.01.2022;PKN ORLEN; Kawaleryjska , Białystok;podlaskie;ON+;5,93
10.01.2022;PKN ORLEN; Stopnicka 23, Nowy Korczyn;świętokrzyskie;LPG;3,12
10.01.2022;PKN ORLEN; Kłodzka 20, Ząbkowice Śląskie;dolnośląskie;LPG;3,09
10.01.2022;PKN ORLEN; Bohaterów Porytowego Wzgórza 40A, Janów Lubelski;lubelskie;LPG;3,26
10.01.2022;PKN ORLEN; Przy drodze nr 73, Zawadka Brzostecka;podkarpackie;LPG;3,13
10.01.2022;PKN ORLEN; Bystrzańska 96, Bielsko-Biała;śląskie;LPG;3,15
10.01.2022;Shell; Wojska Polskiego, Oleśnica;dolnośląskie;95;5,75
10.01.2022;Shell; DK46 (Główna 114), Częstochowa;śląskie;95;5,73
10.01.2022;Shell; Małopanewska 2, Wrocław;dolnośląskie;ON;6,24
10.01.2022;Shell; Nowokarsiborska 4-8, Świnoujście;zachodniopomorskie;ON;5,96
10.01.2022;Shell; Gostyńska 1, Kościan;wielkopolskie;ON;5,74
10.01.2022;BP; Aleja Jana Pawła II 103/10, Częstochowa;śląskie;95;5,76
10.01.2022;BP; Bałtycka 37, Poznań;wielkopolskie;95;5,73
10.01.2022;BP; Kościuszki, Proszowice;małopolskie;95;5,85
10.01.2022;BP; Radomska 2a, Pionki;mazowieckie;95;5,69
10.01.2022;BP; Poznańska 74, Jawczyce;mazowieckie;95;5,79
10.01.2022;BP; Zakopiańska 107, Kraków;małopolskie;ON;5,79
10.01.2022;BP; Braterstwa Broni, Sosnowiec;śląskie;ON;5,99
10.01.2022;BP; Kurlandzka 2, Poznań;wielkopolskie;ON;5,78
10.01.2022;BP; Kościuszki, Proszowice;małopolskie;LPG;3,25
10.01.2022;BP; Kątna 1, Łódź;łódzkie;LPG;3,13
10.01.2022;BP; DK32 (Trasa Północna, ul. Świebodzińska 2), Zielona Góra;lubuskie;LPG;3,05
10.01.2022;Circle K (Statoil); Tysiąclecia Państwa Polskiego 8C, Białystok;podlaskie;LPG;3,05
10.01.2022;Circle K (Statoil); Powstańców Śląskich 90, Warszawa;mazowieckie;95;5,65
10.01.2022;Circle K (Statoil); Śliwy 2, Olsztyn;warmińsko-mazurskie;95;5,73
11.01.2022;PKN ORLEN; Lubelska 139, Kraśnik;lubelskie;95;5,95
11.01.2022;PKN ORLEN; Jeremiego Wisniowieckiego 129, Nowy Sącz;małopolskie;95;5,75
11.01.2022;PKN ORLEN; Kozielska 1, Zdzieszowice;opolskie;95;5,67
11.01.2022;PKN ORLEN; Nowodworska 45, Elbląg;warmińsko-mazurskie;95;5,61
11.01.2022;PKN ORLEN; Gliwicka 196, Rybnik;śląskie;95;5,73
11.01.2022;PKN ORLEN; DK94 (Bytomska 2), w pobliżu A1, Wieszowa;śląskie;98;5,97
11.01.2022;PKN ORLEN; Opolska 59, Zawadzkie;opolskie;ON;5,71
11.01.2022;PKN ORLEN; Władysława Sikorskiego 28, Górowo Iławeckie;warmińsko-mazurskie;ON;5,73
11.01.2022;PKN ORLEN; Beskidzka 60, Tychy;śląskie;ON;5,59
11.01.2022;PKN ORLEN; DW786 (Żytnia 1a), Kielce;świętokrzyskie;ON;5,68
11.01.2022;PKN ORLEN; Czerniakowska 149, Warszawa;mazowieckie;ON;5,69
11.01.2022;PKN ORLEN; Armii Poznań 2, Pogorzela;wielkopolskie;LPG;3,29
11.01.2022;PKN ORLEN; Wiejska 13, Lidzbark Warmiński;warmińsko-mazurskie;LPG;3,15
11.01.2022;PKN ORLEN; Toszecka 8, Gliwice;śląskie;LPG;3,03
11.01.2022;PKN ORLEN; Wrocławska 25, Łagiewniki;dolnośląskie;LPG;3,13
11.01.2022;PKN ORLEN; Kopalniana 6, Polkowice;dolnośląskie;LPG;3,15
11.01.2022;Shell; Ks. Koziołka 10A, Krapkowice;opolskie;98;5,82
11.01.2022;Shell; Plebiscytowa 30, Ostróda;warmińsko-mazurskie;98;5,82
11.01.2022;Shell; Mszczonowska 1, Janki (pod Warszawą);mazowieckie;98;5,77
11.01.2022;Shell; Aleja Solidarności 6, Tczew;pomorskie;98;5,75
11.01.2022;Shell; Nadarzyńska 5, Kobyłka;mazowieckie;98;5,81
11.01.2022;Shell; Lubelska 2, Kraśnik;lubelskie;100;5,75
11.01.2022;Shell; Wiśniowa 87, Wrocław;dolnośląskie;100;5,75
11.01.2022;Shell; Świętokrzyska 1, Gdańsk;pomorskie;100;5,75
11.01.2022;Shell; Kutrowskiego 29 B, Oława;dolnośląskie;100;5,81
11.01.2022;Shell; Łostowicka 4, Gdańsk;pomorskie;100;5,78
11.01.2022;Shell; Aleja Solidarności 6, Tczew;pomorskie;LPG;3,11
11.01.2022;Shell; Łostowicka 4, Gdańsk;pomorskie;LPG;3,24
11.01.2022;Shell; Warszawska 68, Legionowo;mazowieckie;LPG;3,21
11.01.2022;BP; Prażmowskiego 9, Nowy Sącz;małopolskie;95;5,75
11.01.2022;BP; Henryka Sienkiewicza 14, Mielec;podkarpackie;ON;5,79
11.01.2022;BP; Pułkownika Dąbka 74, Elbląg;warmińsko-mazurskie;LPG;3,18
11.01.2022;Circle K (Statoil); Jana Kilińskiego 64, Nowy Sącz;małopolskie;LPG;3,18
11.01.2022;Circle K (Statoil); Dzika 29, Warszawa;mazowieckie;LPG;3,16
11.01.2022;Circle K (Statoil); Gwarna/ Muzealnej, Legnica;dolnośląskie;95;5,75
12.01.2022;PKN ORLEN; Krakowska 270, Tarnów;małopolskie;95;5,67
12.01.2022;PKN ORLEN; Ślężna 129A, Wrocław;dolnośląskie;95;5,64
12.01.2022;PKN ORLEN; Droga Męczenników Majdanka 16, Lublin;lubelskie;95;5,67
12.01.2022;PKN ORLEN; Wielkie Przedmieście 1A, Olesno;opolskie;95;5,64
12.01.2022;PKN ORLEN; Rynkowa 119, Przeźmierowo;wielkopolskie;95;5,74
12.01.2022;PKN ORLEN; Turawska 1A, Zawada;opolskie;98;5,99
12.01.2022;PKN ORLEN; Opolska 49, Jełowa;opolskie;98;5,99
12.01.2022;PKN ORLEN; Warszawska 2, Nowy Dwór Gdański;pomorskie;ON;5,79
12.01.2022;PKN ORLEN; Wielkie Przedmieście 1A, Olesno;opolskie;ON;5,74
12.01.2022;PKN ORLEN; Kazimierza Wielkiego 121, Kraków;małopolskie;ON;5,79
12.01.2022;PKN ORLEN; Opolska 49, Jełowa;opolskie;ON;5,79
12.01.2022;PKN ORLEN; Lwowska 31, Sandomierz;świętokrzyskie;ON;5,79
12.01.2022;PKN ORLEN; Ks. Waresiaka 11, Milicz;dolnośląskie;ON+;5,99
12.01.2022;PKN ORLEN; Opolska 49, Jełowa;opolskie;ON+;5,99
12.01.2022;PKN ORLEN; Turawska 1A, Zawada;opolskie;ON+;5,99
12.01.2022;PKN ORLEN; Wrocławska 42, Międzybórz;dolnośląskie;ON+;5,89
12.01.2022;PKN ORLEN; Zielonogórska 2, Lubin;dolnośląskie;LPG;3,18
12.01.2022;PKN ORLEN; Droga Męczenników Majdanka 16, Lublin;lubelskie;LPG;3,06
12.01.2022;PKN ORLEN; Turawska 1A, Zawada;opolskie;LPG;3,14
12.01.2022;PKN ORLEN; Opolska 49, Jełowa;opolskie;LPG;3,12
12.01.2022;PKN ORLEN; Chopina 16, Szczecin;zachodniopomorskie;LPG;3,02
12.01.2022;Shell; Małopanewska 2, Wrocław;dolnośląskie;100;5,73
12.01.2022;Shell; Ostrobramska 75, Warszawa;mazowieckie;100;5,77
12.01.2022;Shell; Traktorzystów, Warszawa;mazowieckie;95;5,69
12.01.2022;Shell; Gen. Jarosława Dąbrowskiego 133, Łódź;łódzkie;ON;5,78
12.01.2022;BP; DW713 (Warszawska 84), Tomaszów Mazowiecki;łódzkie;95;5,69
12.01.2022;BP; Chorzowska 32, Bytom;śląskie;95;5,75
12.01.2022;BP; Raciborska 121, Rybnik;śląskie;98;6,16
12.01.2022;BP; Legnicka 67, Wrocław;dolnośląskie;ON;5,75
12.01.2022;BP; Rakoczego 15, Gdańsk;pomorskie;ON;5,84
12.01.2022;BP; DW713 (Warszawska 84), Tomaszów Mazowiecki;łódzkie;LPG;3,19
12.01.2022;BP; Tarnogórska 188, Gliwice;śląskie;LPG;3,19
12.01.2022;BP; DW964, Staniątki;małopolskie;LPG;3,09
12.01.2022;Circle K (Statoil); Połczyńska 30, Warszawa;mazowieckie;95;5,78
12.01.2022;Circle K (Statoil); Gręzów , Kotuń;mazowieckie;95;5,67
12.01.2022;Circle K (Statoil); Bohaterów Warszawy 8, Kielce;świętokrzyskie;95;5,59
12.01.2022;Circle K (Statoil); Karkonoska 52, Wrocław;dolnośląskie;ON;5,74
13.01.2022;PKN ORLEN; Esperantystów 14, Świdnica;dolnośląskie;95;5,65
13.01.2022;PKN ORLEN; Rzgowska 276, Pabianice;łódzkie;95;5,69
13.01.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;95;5,75
13.01.2022;PKN ORLEN; Sobków 139, Brzegi;świętokrzyskie;95;5,69
13.01.2022;PKN ORLEN; Jarocińska 1, Pleszew;wielkopolskie;95;5,64
13.01.2022;PKN ORLEN; Ślężna 129A, Wrocław;dolnośląskie;98;5,99
13.01.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;98;5,99
13.01.2022;PKN ORLEN; Ks. Waresiaka 11, Milicz;dolnośląskie;98;5,99
13.01.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;ON;5,79
13.01.2022;PKN ORLEN; Niepodległości 1, Kraśnik;lubelskie;ON;5,79
13.01.2022;PKN ORLEN; Alojzego Metzgera, Jasło;podkarpackie;ON;5,99
13.01.2022;PKN ORLEN; Łódzka 83-85, Toruń;kujawsko-pomorskie;ON;5,79
13.01.2022;PKN ORLEN; Ks. Waresiaka 11, Milicz;dolnośląskie;ON;5,75
13.01.2022;PKN ORLEN; Chełmińska 173, Grudziądz;kujawsko-pomorskie;ON+;5,99
13.01.2022;PKN ORLEN; Ks. Waresiaka 11, Milicz;dolnośląskie;ON+;5,99
13.01.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;ON+;5,99
13.01.2022;PKN ORLEN; Toszecka 8, Gliwice;śląskie;LPG;3,03
13.01.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;LPG;3,19
13.01.2022;PKN ORLEN; Władysława Łokietka 4, Brzeg;opolskie;LPG;3,09
13.01.2022;PKN ORLEN; Głęboka 32, Lublin;lubelskie;LPG;3,04
13.01.2022;PKN ORLEN; Brzeźnicka 53, Radomsko;łódzkie;LPG;2,91
13.01.2022;Shell; Trakt Lwowski , Garwolin;mazowieckie;ON+;5,79
13.01.2022;Shell; Brucknera 53-55, Wrocław;dolnośląskie;ON+;5,76
13.01.2022;Shell; Stefana Batorego 25a, Niepołomice;małopolskie;ON+;5,71
13.01.2022;Shell; Wrocławska 1A, Września;wielkopolskie;ON+;5,84
13.01.2022;Shell; Słoneczna 300/302, Lesznowola;mazowieckie;ON+;5,87
13.01.2022;Shell; DK7 (Warszawska 28 B), Węgrzce;małopolskie;100;6,59
13.01.2022;Shell; 28 czerwca 1956r. 419, Poznań;wielkopolskie;ON;5,82
13.01.2022;Shell; Sokratesa 11, Warszawa;mazowieckie;ON;5,79
13.01.2022;Shell; Powstańców Śląskich, Wrocław;dolnośląskie;ON;5,78
13.01.2022;Shell; Jana Kasprowicza 6/8, Zgierz;łódzkie;LPG;3,29
13.01.2022;BP; Wrocławska 118, Bytom;śląskie;95+;5,75
13.01.2022;BP; Aleja Jana Pawła II 103/10, Częstochowa;śląskie;ON;5,81
13.01.2022;BP; Lwowska 120, Tarnów;małopolskie;ON;5,79
13.01.2022;BP; Włocławska 44, Szpetal Górny;kujawsko-pomorskie;ON;5,89
13.01.2022;BP; Zana 3/11, Łódź;łódzkie;ON;5,74
13.01.2022;BP; Józefa Piłsudskiego 7, Żywiec;śląskie;ON;5,79
13.01.2022;BP; Rzgowska 252, Łódź;łódzkie;ON+;5,89
13.01.2022;BP; Aleja Rydza Śmigłego 19, Łódź;łódzkie;ON+;5,74
13.01.2022;BP; Warszawska 40b, Rzeszów;podkarpackie;ON+;5,79
13.01.2022;BP; Wyszyńskiego 3, Olsztyn;warmińsko-mazurskie;LPG;3,21
13.01.2022;BP; Jana Kozaka 1, Zgorzelec;dolnośląskie;LPG;3,01
13.01.2022;Circle K (Statoil); Dzika 29, Warszawa;mazowieckie;LPG;3,16
13.01.2022;Circle K (Statoil); Józefa Piłsudskiego 55, Jaworzno;śląskie;LPG;3,05
13.01.2022;Circle K (Statoil); Gen. Jarosława Dąbrowskiego 32, Oświęcim;małopolskie;ON;5,69
13.01.2022;Circle K (Statoil); Wielicka 183, Kraków;małopolskie;ON;5,84
14.01.2022;PKN ORLEN; 376, Brzezie;małopolskie;95;5,69
14.01.2022;PKN ORLEN; Lazurowa 40, Warszawa;mazowieckie;95;5,24
14.01.2022;PKN ORLEN; Warszawska 15, Nasielsk;mazowieckie;95;5,75
14.01.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;95;5,75
14.01.2022;PKN ORLEN; Stanisława Wyspiańskiego 26, Rzeszów;podkarpackie;95;5,75
14.01.2022;PKN ORLEN; Ozimska 206, Opole;opolskie;98;5,99
14.01.2022;PKN ORLEN; DK46, Chrząstowice;opolskie;98;5,99
14.01.2022;PKN ORLEN; Opolska 1, Ozimek;opolskie;98;5,99
14.01.2022;PKN ORLEN; Oleska, Dobrodzień;opolskie;98;5,99
14.01.2022;PKN ORLEN; Wielicka 21, Kraków;małopolskie;ON;5,79
14.01.2022;PKN ORLEN; Trakt Lubelski 63, Warszawa;mazowieckie;ON;5,79
14.01.2022;PKN ORLEN; Starogardzka 9, Straszyn;pomorskie;ON;5,79
14.01.2022;PKN ORLEN; Ozimska 206, Opole;opolskie;ON;5,79
14.01.2022;PKN ORLEN; DK46, Chrząstowice;opolskie;ON;5,79
14.01.2022;PKN ORLEN; Opolska 1, Ozimek;opolskie;ON+;5,99
14.01.2022;PKN ORLEN; Oleska, Dobrodzień;opolskie;ON+;5,99
14.01.2022;PKN ORLEN; DK46, Chrząstowice;opolskie;ON+;5,99
14.01.2022;PKN ORLEN; Ozimska 206, Opole;opolskie;ON+;5,99
14.01.2022;PKN ORLEN; Królewiecka 144, Elbląg;warmińsko-mazurskie;ON+;5,99
14.01.2022;PKN ORLEN; Stanisława Wyspiańskiego 26, Rzeszów;podkarpackie;LPG;2,99
14.01.2022;PKN ORLEN; Lubelska 46, Rzeszów;podkarpackie;LPG;3,09
14.01.2022;PKN ORLEN; Marii Curie-Skłodowskiej 95, Toruń;kujawsko-pomorskie;LPG;3,27
14.01.2022;PKN ORLEN; Ozimska 206, Opole;opolskie;LPG;3,07
14.01.2022;PKN ORLEN; DK46, Chrząstowice;opolskie;LPG;3,09
14.01.2022;Shell; Gen. Jarosława Dąbrowskiego 133, Łódź;łódzkie;98;6,17
14.01.2022;Shell; Ozimska 195, Opole;opolskie;98;6,16
14.01.2022;Shell; Ozimska 195, Opole;opolskie;ON+;6,28
14.01.2022;Shell; Gen. Jarosława Dąbrowskiego 133, Łódź;łódzkie;100;6,59
14.01.2022;Shell; Ozimska 195, Opole;opolskie;100;6,56
14.01.2022;Shell; Ozimska 195, Opole;opolskie;95;5,67
14.01.2022;Shell; Ozimska 195, Opole;opolskie;ON;5,79
14.01.2022;Shell; Krakowska 28, Rzeszów;podkarpackie;ON;5,79
14.01.2022;Shell; Warszawska 68, Legionowo;mazowieckie;ON;5,84
14.01.2022;BP; Francuska 40, Katowice;śląskie;95;6,18
14.01.2022;BP; Aleja Bora-Komorowskiego 4, Kraków;małopolskie;95;5,75
14.01.2022;BP; Garncarska 8, Dobczyce;małopolskie;95;5,85
14.01.2022;BP; Grójecka 125A, Warszawa;mazowieckie;LPG;3,18
14.01.2022;BP; Siedlecka 4, Nowe Iganie;mazowieckie;LPG;3,26
14.01.2022;BP; Jabłoniowa 51, Gdańsk;pomorskie;LPG;3,19
14.01.2022;BP; Kościuszki, Proszowice;małopolskie;LPG;3,09
14.01.2022;BP; Rozdzieñskiego 14, Katowice;śląskie;LPG;3,14
14.01.2022;Circle K (Statoil); Wilsona 2, Przemyśl;podkarpackie;LPG;3,06
14.01.2022;Circle K (Statoil); Plac Mostowy 1, Racibórz;śląskie;LPG;2,99
14.01.2022;Circle K (Statoil); Łaska 3/5, Pabianice;łódzkie;95;5,64
14.01.2022;Circle K (Statoil); Krakowska 144C, Skarżysko-Kamienna;świętokrzyskie;95;5,72
14.01.2022;Circle K (Statoil); Źródłowa 14, Kielce;świętokrzyskie;95;5,66
14.01.2022;Circle K (Statoil); Admirała Józefa Unruga 3, Gdynia;pomorskie;ON;5,88
14.01.2022;Circle K (Statoil); Karkonoska 52, Wrocław;dolnośląskie;ON;5,74
15.01.2022;PKN ORLEN; Brzeska 16, Niepołomice;małopolskie;95;5,75
15.01.2022;PKN ORLEN; Partyzancka 103, Pabianice;łódzkie;95;5,69
15.01.2022;PKN ORLEN; Płocka 44, Gostynin;mazowieckie;95;5,93
15.01.2022;PKN ORLEN; Władysława Sikorskiego 35, Olsztyn;warmińsko-mazurskie;95;5,73
15.01.2022;PKN ORLEN; Zawadzka 40, Łomża;podlaskie;ON;5,79
15.01.2022;PKN ORLEN; Przejazdowa 5, Pruszków;mazowieckie;ON;5,97
15.01.2022;PKN ORLEN; Jeremiego Wisniowieckiego 129, Nowy Sącz;małopolskie;ON;5,79
15.01.2022;PKN ORLEN; Kołobrzeska 28A, Gdańsk;pomorskie;ON;5,69
15.01.2022;PKN ORLEN; Lubelska 47, Puławy;lubelskie;ON;5,77
15.01.2022;PKN ORLEN; Aleja Jana Pawła II, Kędzierzyn-Koźle;opolskie;ON+;5,99
15.01.2022;PKN ORLEN; Podwale 18, Żary;lubuskie;LPG;3,07
15.01.2022;PKN ORLEN; Aleja 1000-lecia 32, Bolesławiec;dolnośląskie;LPG;3,19
15.01.2022;PKN ORLEN; Hutnicza 12, Lubin;dolnośląskie;LPG;3,17
15.01.2022;PKN ORLEN; Kamienna 18, Kraków;małopolskie;LPG;3,00
15.01.2022;PKN ORLEN; Gwiezdna, Legnica;dolnośląskie;LPG;3,11
15.01.2022;Shell; Łukasza Drewny 2, Warszawa;mazowieckie;100;6,64
15.01.2022;Shell; Mangalia , Warszawa;mazowieckie;95;5,75
15.01.2022;Shell; Okulickiego, Piaseczno;mazowieckie;95;5,69
15.01.2022;Shell; Kamienna 145, Wrocław;dolnośląskie;ON;5,79
15.01.2022;Shell; Nizinna 1, Białe Błota;kujawsko-pomorskie;LPG;3,26
15.01.2022;BP; Lwowska 120, Tarnów;małopolskie;95;5,70
15.01.2022;BP; DW902 (Drogowa Trasa Średnicowa 51), Chorzów;śląskie;95;5,82
15.01.2022;BP; Kurlandzka 2, Poznań;wielkopolskie;ON;5,79
15.01.2022;BP; Jana Pawła II 5, Lubin;dolnośląskie;LPG;3,17
15.01.2022;BP; DW809 (Bohaterów Września 27), Lublin;lubelskie;LPG;3,16
15.01.2022;Circle K (Statoil); Ochocza 2, Warszawa;mazowieckie;LPG;3,19
15.01.2022;Circle K (Statoil); Ochocza 2, Warszawa;mazowieckie;95;5,78
15.01.2022;Circle K (Statoil); Ochocza 2, Warszawa;mazowieckie;ON;5,82
15.01.2022;Circle K (Statoil); Ochocza 2, Warszawa;mazowieckie;98;5,97
15.01.2022;Circle K (Statoil); Ochocza 2, Warszawa;mazowieckie;ON+;6,26
16.01.2022;PKN ORLEN; Bałtowska, Ostrowiec Świętokrzyski;świętokrzyskie;95;5,65
16.01.2022;PKN ORLEN; Aleja Wojska Polskiego 62 , Ostrzeszów;wielkopolskie;95;5,69
16.01.2022;PKN ORLEN; Lubiejewska 63, Ostrów Mazowiecka;mazowieckie;95;5,75
16.01.2022;PKN ORLEN; Wyzwolenia 16, Siemianowice Śląskie;śląskie;95;5,99
16.01.2022;PKN ORLEN; Lubelska 47, Puławy;lubelskie;95;5,67
16.01.2022;PKN ORLEN; DK94 (Bytomska 2), w pobliżu A1, Wieszowa;śląskie;98;5,99
16.01.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;98;5,91
16.01.2022;PKN ORLEN; Leśna 15, Wronki;wielkopolskie;98;5,99
16.01.2022;PKN ORLEN; Poznańska 40, Krobia;wielkopolskie;98;5,99
16.01.2022;PKN ORLEN; Augustynowo, Izbica Kujawska;kujawsko-pomorskie;98;5,99
16.01.2022;PKN ORLEN; św. Rocha 215, Częstochowa;śląskie;ON;5,79
16.01.2022;PKN ORLEN; Czarna 1, Zgierz;łódzkie;ON;5,69
16.01.2022;PKN ORLEN; Szaflarska, Nowy Targ;małopolskie;ON;5,75
16.01.2022;PKN ORLEN; Księdza Piotra Ściegiennego 125C, Kielce;świętokrzyskie;ON;5,74
16.01.2022;PKN ORLEN; Tadeusza Kościuszki 16, Brzeziny;łódzkie;ON;5,79
16.01.2022;PKN ORLEN; Obornicka 38, Suchy Las;wielkopolskie;ON+;5,99
16.01.2022;PKN ORLEN; Kusocińskiego 4, Świdnik;lubelskie;ON+;5,59
16.01.2022;PKN ORLEN; Gen. Jana Skrzyneckiego , Dobre;mazowieckie;LPG;3,15
16.01.2022;PKN ORLEN; Podwale 18, Żary;lubuskie;LPG;3,07
16.01.2022;PKN ORLEN; Lubelska 47, Puławy;lubelskie;LPG;3,14
16.01.2022;PKN ORLEN; Westerplatte 31, Pasłęk;warmińsko-mazurskie;LPG;3,16
16.01.2022;PKN ORLEN; Kusocińskiego 4, Świdnik;lubelskie;LPG;3,18
16.01.2022;Shell; Obornicka 337, Poznań;wielkopolskie;98;6,28
16.01.2022;Shell; Lechicka 2, Poznań;wielkopolskie;98;6,28
16.01.2022;Shell; Aleja Jana Pawła II 5, Częstochowa;śląskie;ON+;5,75
16.01.2022;Shell; Obornicka 337, Poznań;wielkopolskie;ON+;6,34
16.01.2022;Shell; Lechicka 2, Poznań;wielkopolskie;ON+;6,28
16.01.2022;Shell; Pułtuska 65, Ciechanów;mazowieckie;100;5,69
16.01.2022;Shell; Aleja Wojska Polskiego 22, Chorzów;śląskie;100;6,69
16.01.2022;Shell; Obornicka 337, Poznań;wielkopolskie;100;6,69
16.01.2022;Shell; Lechicka 2, Poznań;wielkopolskie;100;6,62
16.01.2022;Shell; Obornicka 337, Poznań;wielkopolskie;95;5,79
16.01.2022;Shell; Lechicka 2, Poznań;wielkopolskie;95;5,79
16.01.2022;Shell; Łabiszyńska 27, Warszawa;mazowieckie;ON;6,29
16.01.2022;Shell; Obornicka 337, Poznań;wielkopolskie;ON;5,84
16.01.2022;Shell; Lechicka 2, Poznań;wielkopolskie;ON;5,79
16.01.2022;Shell; Obornicka 337, Poznań;wielkopolskie;LPG;3,09
